3.10124,4.406794,3.758823,0,0.5707623,0,0.5791097,0,0.7176328,0.4301485,0.3977271,0.3779481,0,1.0195,0.7114606,0,0.7236921,0.1824437,0,0.2497362,0.4715901,0,0.5331077,0.5973764,0.5604445,0,0.690584,0,0.3100338,1.364719,0,1.267912,0,0,1.177334,0.05035529,0.4440864,0.4049386,0.4117089,0,
0.7780067,1.923461,0.1357581,0.2637202,0.8281806,0.4478608,0,0.1825427,0.262629,1.052408,0,0.656357,0.9090187,0,0,1.284468,0.9598899,0.9575285,0.5804461,0.2873587,0,0,0.4539217,0.412385,0,0,0.3426728,0.01688787,0.2078229,0,0.5020081,0.1965252,0,1.044,0.8924395,0.5743471,0.03238592,0.9216658,0.3072493,0,
0,0.177087,0.6876116,0.7527823,0.5760442,0,0.6247968,0.8357017,0.1622709,0.2698942,0.757609,0,0.9313394,0.2982776,0.6599842,0.5873394,0,0.2141632,0.5604265,0.003127801,0.4194317,0.1783103,0,1.148251,0.5295091,0,0,0.3485859,1.332965,0.4688134,0.6572397,0,0,1.067445,0,0.1824599,0,0.09323985,0.6343292,0,
1.160584,0.1744189,0,0.3533455,0.6177605,0,0.3906739,0.8180069,0.3679835,0,0,0.3059941,0.004647276,0.4441183,0.610447,0,0.1985371,0,0.6225984,0.9862971,0.8838559,0,0,0.6557805,0.6058229,0.2838178,0,0.3756842,0.4641438,0.1007772,0.7982919,0.2346163,0.919136,0,0.2625012,0,0,0,0,0.7034985,
0.003846838,0.4671711,1.516971,0.2346066,0,0.1433928,0.4069372,0.3982952,0.7304644,0.8558081,0.8472416,0.199977,0.875721,0.5381404,0.07800784,0.289157,0,0.8553755,0.531157,0,0,0,0.4296717,0.5919648,0.4392406,0.8518236,0.5430712,0.5265971,0.6694108,0.07515354,0.8196112,0.2756975,1.088087,1.494711,0,0.08274959,0,0.9281664,0.8291041,0,
0,0,0,1.208925,0.3259041,0.4688706,0,0.9776666,0.8835654,0.5657878,0,0.6102985,0.7272904,0.2170908,0.7424132,0.4385058,0.08074639,0,0.5092788,0.06452132,1.336376,0.4912643,1.921021,0,0,0.5196084,0.6892439,0.6068295,0.5302282,0,0,0,0,0,0.002466799,1.319468,0.6801096,0.2829148,0.3368182,0,
0,0,0.1205176,0.3588889,0.6847174,0.5448921,0.215709,0.676667,0.3912236,0.6672626,0.5469921,0.3795671,0.5224487,0.4192585,0.4932377,0,1.475177,0.2876183,0,0,0.7746099,0.165453,0.8113005,0.4318463,1.00963,0.4442123,1.332137,0.08806267,0.4233288,0.9811534,0.1694331,1.198382,0.554583,0,1.529279,0.2020534,0.8738255,0.4562335,0,0,
0.915654,0.4066018,0.02306544,0,0.3963261,0.44522,0,0.07197755,0.1530135,0,0.4898428,0.6665143,0,0.2877088,0.2368256,0.2724211,0.7231086,1.121846,1.303818,0.3065642,0.6494163,0,0.1419184,0.8811727,0.02286181,0.3332812,1.006846,1.636124,0.5647911,0,0.4901271,0.6297388,0.7385336,0.2120683,0.02684161,0,0.6383522,0.5171939,0.5200428,0.7243991,
0,0.2008665,0.1624205,0.6422692,0,0.2586068,1.103168,0,0.349554,0.3706779,1.324271,0.5384969,0,0.2002113,0,0,0.01123807,0.4151298,0.8275105,0,0.7347628,0.5551569,0.2320807,0.9063952,0.8127504,0.08070786,0.04809219,0.4375765,0.9886789,0.9607674,0.32521,0.1672681,0,0.9832706,0.7069718,0.6452566,0.3739612,0.2056394,0.2925334,0,
0,0.2511277,0,0.1065499,0.4648932,0.06350968,0.1372584,0.7179376,0.08330861,0.7504401,4.928331,1.442277,1.354792,0,0.4473403,0.5703613,0.3632796,0.8838862,0.6013087,0,0.5140967,0.1447828,0.7158015,0.08425977,0.2520637,0.5213636,0.3517745,0.5241641,0.2525218,0.1538936,0,0.8275257,0,0.6068516,0.3955429,0.2397157,1.282299,0.5630067,0.7883042,0.9600643,
0,0,0,0.2335328,0.1642703,1.439088,0.03356761,0.0001385263,0.6158693,4.523322,2.403643,2.909556,0,0.6026101,0.3622842,0,0,0,0.3905622,0.2130129,0.7060001,0,0.223815,0.8789104,0.411029,0,0.8566118,0.8650334,0.8100753,0,0.4090819,0.6661775,0.3191614,0.2272505,0.01880915,0,0.420015,0.6784935,0.7665307,0.4971162,
0.09905511,0,0.439037,0,0,0.3280533,0.2133183,0,0.4863575,3.94825,4.057659,4.15917,0.7891648,0.3396962,0.1860345,0.9137186,0.9195003,0.3186278,0.02293676,0.7749758,0,0.7752407,0.5194098,0.3626621,0.3057675,0.1484917,0.3008137,1.223903,0.4023989,0,0.09301785,0.3896075,0.1217707,0.6919801,1.509725,0.289195,0.5660946,0.7397395,0,0.8416269,
0.0861067,0,0,0.5173654,0.3864171,0,0.4664211,0.8196332,2.312382,5.210136,3.18458,3.485345,3.475851,0,0.2066188,0.3416153,1.128144,0.7539625,0.8292836,0.3143401,0.5386868,0.7531652,1.630673,1.181513,0,0,0,0,0,0.04579316,0.04139658,0.1836297,0.6124408,0.7227085,1.028832,1.297693,0.1534735,1.591494,1.324842,0.6959327,
0.1573427,0,0.09589154,1.008508,0.3574457,0,0.131918,0,4.21491,3.742727,3.553458,4.569657,2.979391,1.601501,0.9032541,0.2045912,0,0.277095,0.7187817,1.500107,1.330414,0.8308915,0.4495783,0.2481717,0.5458624,0.4642608,0,1.222175,0,0,0,0.7615837,0.2144538,0,0,0.9120154,0.1051807,0.2542087,1.320508,0.4678529,
0.1571678,0.9734322,0.5216479,1.721282,0,0,0,2.598789,3.685791,4.024806,4.088242,2.94595,3.771495,3.648368,0.09046723,0.957435,0.6961463,0,0,0.4739283,0.407135,0.1050894,0.483402,0.7804782,0.8640944,0.1118776,0.4891762,0.5111588,0.4911165,0.4587829,1.144202,0.267309,0.6015442,0.8466863,0.4251074,0.9098788,0.8293713,0,0,0,
0,0.3542367,0,0,0,0.7261925,0,3.722334,5.058286,2.63475,2.760281,5.279102,3.848337,4.396369,3.210113,0.395469,0.04239719,1.139744,1.048132,0.5384982,0.6199903,0.4726648,0.4256596,0.4530843,0,0.1805468,0.03254964,0.1239067,1.324253,0.1017892,0,0.4139687,1.332899,0.7931835,0.392198,0.6395871,0,0.2145787,0.7254991,0,
0,0.3500297,0.09887651,0.2356553,0,0.1595716,2.090194,3.010674,3.302119,1.892674,3.404456,2.13913,3.207605,3.143515,3.403762,2.395903,2.783831,0.3599615,0.5478113,0.09227744,0,0.178,0,1.053343,0.9678109,1.185132,0,0.8121914,0.5034649,0.2664606,0,0.5317615,0,0.8746159,0.2807502,0.3640648,0.9853902,0.5900578,0.0765367,0.1049716,
0.3415933,0,0.1180977,0.623443,0,0.2113803,3.689951,4.069846,4.930156,3.133258,4.387983,3.928575,3.473044,3.460662,3.616377,2.742444,5.195876,2.975662,2.354406,0.007503476,0.6025886,0.874257,0.01948363,0.5054142,1.085206,0.600567,0.1895894,0.02822657,0.5542516,0,0,0.7166429,0.05729438,0.6181989,0.6572087,0.2024922,0.6716666,0.8466824,0,0,
0,0,0.6688159,0.2337592,0.5715752,3.747863,4.156853,2.822373,3.909524,3.098682,1.138856,4.580403,2.978581,3.406286,3.60892,3.498544,5.674233,4.758791,3.54277,3.370358,0.986878,0.05974177,0.4893358,0.786249,0.4105691,0.4683416,0.6684357,0.4738516,0.2176355,0,0,0.9080471,0.4797416,0.5201097,0.6265935,0.1043674,0,0,0,0.2191239,
0.2239458,0.4749165,0.5703838,0,3.227206,2.757158,4.746278,3.74269,3.023786,5.011557,4.480638,3.752986,3.211667,3.785812,2.653877,3.763904,3.882701,5.569588,4.936335,3.535184,1.564492,0,0.271708,0.9236785,0.7738034,0,0.8539461,0.5857412,1.06343,0.2307632,0.06792305,0.2564904,0,0,0.6909258,0,0.2766196,0.3397152,0,0,
0,0.006548239,0.1621803,2.220995,4.529341,4.698449,3.408067,3.408497,5.68711,3.641407,4.132724,3.460615,4.22075,5.061571,5.434406,4.009379,3.085182,3.590817,4.148792,3.819161,4.213027,0.6642391,0,0,1.221104,0.8947199,1.237135,0,1.108569,0.06907385,0,0.8792036,0.2434228,0.145945,0.1628095,0.06262784,0.4747995,0.8684739,1.143854,0,
1.171457,0.1876458,0.888701,2.390244,2.615717,4.137945,3.288596,4.050439,5.035022,4.159005,2.361885,4.68942,4.262188,3.645609,2.505713,2.312983,2.069372,5.240322,3.346537,3.407024,3.283646,0.6910639,0.03689753,0.2472441,0.2372524,0,0.4731873,0.5396708,0.3886428,0.4089524,0.9955924,0,0,0.5710294,0.1832108,0.7466445,0.599092,1.057415,0.5150353,0.4186765,
0,1.098704,0.6020377,4.061871,4.46192,4.270133,4.56248,5.250741,3.625153,2.055309,3.298337,3.661891,3.551287,4.225856,4.564525,4.486571,2.173268,4.963788,3.567365,4.148448,3.595108,2.698066,0,1.238541,0,0.353435,0.5061129,0.490435,0.2905752,0,0.6173716,0.1229161,1.169382,1.166184,0.5705547,0.9255048,0.3593782,0,0.2649466,0.1787316,
0.7823717,0.6628332,3.251867,5.503034,4.208685,4.677046,3.596367,4.283769,3.017801,3.199714,4.886189,4.260405,3.459407,4.124699,4.543716,4.458553,5.208563,4.114326,3.947177,5.831215,2.961655,5.468355,0.4555873,0.9444684,0.1544234,0,0,0.1072193,0,0,0,0,1.53117,0.6050377,0,1.114378,0.130547,0.1296985,0.4856406,0.188127,
0.2602447,0.2861228,2.126743,4.569696,4.315904,4.696064,2.324019,3.871398,3.305927,3.145328,2.751934,3.560723,5.268596,5.942495,5.050115,4.46009,4.597947,4.389936,3.933315,4.887329,5.482947,2.944219,0.3829745,0.03807307,0.6400961,0.2964249,0.01595383,0,0.4409025,0.6056162,0,0,0.7038531,1.174405,0,0.3796274,0.4897707,0,0.7956926,0.3757403,
0.1311227,0,0,3.966849,4.412199,4.593709,3.558354,4.289301,4.244298,6.038857,2.593003,4.246614,3.575974,3.508469,3.158699,6.623384,3.951884,4.020439,4.466691,4.095136,2.940564,1.835061,0.7837321,0,0.1821746,0,0.1003314,0,0.3487895,0,0.5304378,0,0.4589776,0.9925572,1.41399,0.602933,0,0.2899643,0.8887048,0.2174463,
0.8155316,0,0.2462931,0,6.267542,5.283353,3.806701,4.821662,3.76549,3.788246,3.678317,3.185373,4.303848,3.621885,4.260707,4.05395,3.368881,4.327635,4.220668,4.538327,3.925511,4.64614,3.120752,0,0.1739734,0,0.7560288,0.2716108,0,0.7922056,0.1408385,0,0.3145524,0.9680942,0.1581502,0,0.09844123,0.3565995,0.2079,0,
0.2965282,4.409647,4.983791,3.07119,4.126693,2.995124,3.464778,3.318627,5.512237,5.243084,3.300195,4.89029,4.564747,4.169274,3.808647,2.879805,5.165502,3.190427,3.018154,3.303197,5.158178,0.6485844,0,0.3893341,0.1971328,0,0,0,0,0.9004784,0.2292036,0.009694443,0.5622894,0,0.668667,0.4515002,0.84691,0.5478623,0.5262994,0.07750581,
0.5115989,3.106483,3.935736,4.509859,5.590169,3.522309,4.610764,3.408139,4.816094,3.304817,4.875422,4.042023,3.717218,4.746254,4.32005,3.604976,4.216319,3.090026,4.784323,0.8322192,0.113582,0.1036797,0.04772712,0,1.081094,0,0.2631508,0,0,0.8931289,0.1073948,0.3052701,0.370435,0.05625369,0.1438504,0.9874666,0.3395272,0.5417343,0.1709719,0.004067264,
0,4.959115,4.765111,4.164462,4.389672,5.544391,3.908167,3.858108,4.170639,4.017622,4.820634,3.951365,4.971519,4.830525,4.203142,2.852763,2.574637,2.111111,0.7801712,0.1746552,0.08288687,0.1326871,1.315595,0,0,0.3729905,0.3509258,0.573063,0,0.2885519,0,0,0.5426874,0.2237387,0.4891306,0.5619246,0,0.3318994,0.5492277,0,
