0.1478402,0.7332799,-0.3993983,-0.03656964,0.1701717,-0.2141445,-0.2846698,0.08157076,0.1243326,-0.06302729,0.5451693,-0.2994102,-0.1292813,-0.06198865,-0.02918174,0.09098697,-0.143861,0.132921,-0.05466157,0.1000008,0.1865718,0.2785956,0.1637147,-0.1505392,0.1533612,0.2069379,-0.1691225,-0.1112106,0.04261414,-0.1552707,0.1252443,0.02671177,-0.1133204,-0.01459098,0.04275588,0.008086298,0.3138724,0.008936752,-0.02658778,-0.1942897,0.8169696,0.9183293,0.6028342,1.570194,0.8347681,0.1223043,-0.009651075,0.1375083,0.6636963,1.382578,0.3424377,0.1854828,0.2746412,0.9257022,0.8262782,0.8801553,0.3935012,1.263276,1.461657,1.100877,1.956466,0.2114426,0.4431854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.8057209,-0.08480541,0.06202849,0.06401792,0.02225246,0.1137584,0.2415603,0.2323702,-0.03691712,0.269371,0.261107,-0.01669046,0.06919914,-0.1427474,-0.2319573,0.2093468,-0.1615857,-0.1544233,-0.1198707,-0.1617421,0.2094422,0.1010725,0.3251757,-0.04111954,-0.2388238,0.1322661,0.247939,0.2604619,-0.2636561,0.4114159,-0.01109432,0.2261102,0.1193492,0.07979707,-0.2506745,-0.1963278,0.2226255,0.01177978,-0.04051587,-0.1089635,0.5941664,0.1014685,0.1101352,1.210619,0.387792,0.8095662,0.06708322,0.4123894,0.1382587,0.7589886,0.6709715,0.5697773,1.413845,0.8383514,0.7141781,0.2411861,0.5169125,1.89944,0.8865447,-0.2411926,0.5598521,1.171492,0.2668228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3445044,-0.1325532,-0.09780464,0.3319853,-0.2543311,-0.2853584,-0.0003041846,-0.1072783,0.0446939,-0.00558868,-0.3420493,0.3117066,0.0718904,-0.1023023,0.08593259,-0.4998929,0.1905736,0.1438755,0.03637724,0.1254998,-0.2964374,-0.08543838,0.5010123,-0.08339187,0.05898402,0.0170687,-0.1080166,0.1615261,0.2600741,0.2710354,0.274756,-0.1359054,0.1151928,-0.2493343,0.3869872,0.1473195,0.06950793,-0.2828342,0.2837174,0.1384725,0.1201063,0.2993175,0.7082036,1.086924,1.016458,0.4529724,1.106482,0.9779746,0.4034575,0.3172381,0.7131988,-0.08104286,1.39976,1.6708,2.350537,-0.1659424,0.335888,0.7626638,1.013476,0.6649607,0.7817129,1.211865,0.8252662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.1740046,0.06213941,-0.03215882,0.9275576,-0.07788321,-0.005955763,0.1422439,-0.1072096,-0.02990921,-0.1784264,0.1406751,-0.1301256,-0.165865,0.1038085,0.06801764,0.2241913,-0.1711361,0.3955986,0.230655,0.1200944,-0.03067412,-0.1369681,-0.3638019,-0.07885407,0.07438423,-0.1029344,0.1634872,-0.1825395,-0.02704017,-0.0002176124,-0.1977482,0.1089059,-0.08611041,0.07204524,0.01391261,0.475629,0.1150909,0.05379138,0.1041033,0.3194973,-0.1436604,0.2255539,-0.1369447,0.1091603,0.2745938,0.2339694,0.4220805,0.7404299,0.3111264,0.04951048,0.4067961,0.8375999,1.425914,0.2751216,0.1006573,0.2083679,0.4418779,1.220932,0.4342547,0.3798102,0.05126101,2.01536,0.5740936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.11908,0.1687531,-0.002852672,-0.07889715,0.2450051,0.4018101,0.01224605,0.06243968,0.05045679,0.1786709,0.08690923,0.1461548,-0.0881733,0.2240176,0.1689821,0.1936591,0.2511883,-0.1134726,0.02913047,0.3092997,-0.1406175,0.465108,0.001001202,-0.08285117,-0.3131363,0.04406298,0.2597593,0.2312856,0.0775478,-0.02600949,0.1451012,0.009358558,0.219658,0.2145944,-0.1703496,0.3300089,-0.2368781,0.225939,0.00100253,-0.02277336,0.1314872,0.2571183,0.8149233,0.4998344,0.3192774,0.3806582,0.7099128,0.9783971,0.1560236,0.7322602,-0.07106606,0.4092768,1.105683,0.1279958,1.779439,0.7831226,0.2996776,1.202506,0.7309087,0.61202,-0.06101641,0.5843294,0.07520097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.2766377,0.009161042,0.1425214,0.604048,0.0809703,-0.1408366,0.09922259,0.05775506,0.1850066,0.03684844,0.7105373,-0.07018113,-0.2206867,0.4290005,-0.1238363,-0.216195,0.1953302,0.008239066,0.2896609,0.197718,0.3209263,-0.08348996,0.1424642,0.03746957,0.08787358,0.2187464,0.0351097,0.1573845,-0.1709055,-0.07608169,-0.031199,0.2152909,-0.1720187,0.08847784,0.1492285,-0.22105,0.1055286,0.3102632,0.2864712,0.25431,-0.01181267,-0.06542668,0.6749815,0.5369442,0.5352512,0.6093405,0.655777,0.3110938,0.4975028,0.2383281,-0.04040747,0.3789138,0.6688829,0.5514652,0.07817547,0.5496555,0.4075603,1.139184,1.098573,0.1177619,0.3235536,0.2080555,0.9660857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.297773,0.837705,0.9678578,0.7713152,-0.0146442,-0.1563829,0.1364035,-0.212365,0.4064429,0.1402736,0.006674665,-0.1769997,0.04216048,0.08336908,0.08714341,0.05180717,-0.03287828,-0.3785601,0.2355323,0.09997527,-0.1878602,-0.08439232,-0.2316243,-0.2643935,0.09066555,0.2529206,-0.002959343,0.0524279,0.2093336,0.2960785,-0.20604,0.052418,0.1425505,-0.01137974,-0.03768478,0.08616361,0.07845236,0.4453585,0.2159058,0.02795418,0.4210729,0.03054042,0.272083,0.3067886,0.4117876,0.008127848,0.5694568,0.356686,0.7898228,-0.0367377,-0.00767293,0.1721835,0.6972133,0.3350454,0.5191661,0.07706633,0.2497991,0.8202066,0.8753311,1.035345,0.09814119,1.449161,1.453614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.65953,0.8248145,0.3374492,0.5849403,0.5746304,0.9988322,0.8334559,-0.09426388,0.1337983,-0.1446582,0.05825619,-0.09245811,0.004979326,-0.07477957,-0.03220209,0.006437618,0.1564506,0.09610444,-0.01671327,0.08513224,-0.1444062,0.1126528,0.05896173,-0.1107183,-0.07826932,0.09485087,0.4189163,-0.2475398,-0.01964812,-0.0763923,0.2222861,0.1136997,-0.2210295,0.2342858,0.07184719,0.02367745,0.04892927,0.02104033,0.2484227,0.2181533,0.7240021,0.4185936,0.1973073,0.3399441,0.3757097,0.1968963,0.3981231,0.2455723,0.3840993,0.0255862,-0.04678051,0.1926433,-0.2178511,0.05144104,0.37511,0.3092057,-0.02247756,0.7014531,0.4444311,0.8117939,0.6484603,0.3189121,0.7772249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3641315,0.6145477,0.1257748,0.389788,0.1593868,0.9028627,0.6801383,0.9003839,0.5031177,-0.02308203,0.2192465,1.320335,-0.05339842,-0.002374123,-0.1219652,0.08662036,0.008487889,-0.110199,0.2283105,-0.07665429,-0.05697633,0.04642199,0.2346986,0.05059207,0.3720127,-0.1343593,0.3625043,0.1856125,0.07516027,-0.002145059,0.1445234,0.09490864,-0.2280961,0.07103223,-0.2725502,0.01877244,-0.1398177,0.3040838,0.0648,0.3490702,0.3322411,-0.0107272,-0.1193463,0.153183,0.3911754,0.2857781,0.2325072,0.1431268,0.09057185,-0.1747262,0.2295274,-0.04991084,0.2000172,0.4878975,0.2819274,-0.1200874,0.8704308,0.02622293,0.7296525,1.104454,0.8260755,1.322518,-0.1774543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.07042491,0.5038616,0.4959777,0.8331155,0.6775425,1.012573,0.5766813,0.5375441,0.8037302,-0.04793477,0.2168092,-0.3886239,-0.1187566,0.1623825,-0.002109016,0.2952186,0.236165,-0.09106575,-0.0599816,0.1557698,0.2194673,0.02387338,-0.1364561,0.2451966,0.2740557,0.1448696,0.007704942,0.09894864,-0.1496387,0.1593509,0.3419354,0.3672386,0.2536552,0.3151796,0.1468552,-0.1846701,0.1550202,0.2711983,0.1746903,-0.01219068,0.1875686,0.2721564,-0.01773949,0.2422882,0.3159368,0.5588586,0.3354158,0.1498377,0.2370649,0.03329333,-0.1089945,0.04378386,1.065769,0.3282273,0.1859919,0.07038371,-0.05296992,0.3513331,1.305419,0.1785612,0.7497272,3.631177,0.5567436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
