entity_id,Mineral,method,SiO2,TiO2,Al2O3,Fe2O3,Cr2O3,FeO,MnO,MgO,NiO,CoO,CaO,Na2O,K2O,P2O5,Si,Ti,Al,Fe,Cr,Mn,Mg,Ni,Co,Ca,Na,K,P,O
33609,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33610,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33611,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33612,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33613,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33614,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33615,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33616,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33617,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33618,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33619,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33620,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33621,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33622,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33623,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33624,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33625,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33626,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33627,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33628,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33629,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33630,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33631,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33632,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33633,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33634,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33635,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33636,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33637,Cristobalite,no_info,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
33638,Epidote,EMP,37.56999969,,25.17000008,,,12.56000042,,0.430000007,,,23.80999947,0.02,0.039999999,,,,,,,,,,,,,,,
33639,Epidote,EMP,38.45000076,,23.51000023,,,13.19999981,,0.439999998,,,22.76000023,0.029999999,0.059999999,,,,,,,,,,,,,,,
33640,Epidote,EMP,37.75,,24.65999985,,,13.47999954,,0.219999999,,,23.38999939,0.02,0.039999999,,,,,,,,,,,,,,,
33641,Epidote,EMP,38.90999985,0.150000006,32.86000061,,,1.080000043,,0.289999992,,,23.97999954,,,,,,,,,,,,,,,,,
42146,Epidote,EMP,38.20000076,,32.50999832,,,1.769999981,,,,,25.05999947,,,,,,,,,,,,,,,,,
42147,Epidote,EMP,38.93000031,,32.93999863,,,0.99000001,,,,,24.94000053,,,,,,,,,,,,,,,,,
42148,Epidote,EMP,39.22000122,,32.68999863,,,1.409999967,,,,,24.20999908,,,,,,,,,,,,,,,,,
42149,Epidote,EMP,38.56999969,,33.22000122,,,0.99000001,,,,,24.45000076,,,,,,,,,,,,,,,,,
42150,Epidote,EMP,39.00999832,,32.65999985,,,1.950000048,,,,,24.82999992,,,,,,,,,,,,,,,,,
42151,Epidote,EMP,37.52000046,,32.97000122,,,0.889999986,,,,,25.52000046,,,,,,,,,,,,,,,,,
42152,Epidote,EMP,38.68000031,,32.40000153,,,0.949999988,,,,,24.94000053,,,,,,,,,,,,,,,,,
42153,Epidote,EMP,38.52999878,,32.31000137,,,1.090000033,,,,,24.48999977,,,,,,,,,,,,,,,,,
42154,Epidote,EMP,38.90999985,,32.08000183,,,1.5,,,,,24.88999939,,,,,,,,,,,,,,,,,
42155,Epidote,EMP,38.45000076,,32.18000031,,,1.75,,,,,24.70999908,,,,,,,,,,,,,,,,,
42156,Epidote,EMP,38.72999954,,32.40000153,,,1.149999976,,,,,24.89999962,,,,,,,,,,,,,,,,,
42157,Epidote,EMP,39.52000046,,33.34000015,,,0.99000001,,,,,24.14999962,,,,,,,,,,,,,,,,,
42158,Epidote,EMP,38.11999893,,32.61999893,,,1.49000001,,,,,25.59000015,,,,,,,,,,,,,,,,,
42159,Epidote,EMP,38.79000092,,32.38000107,,,1.590000033,,,,,25.90999985,,,,,,,,,,,,,,,,,
42160,Epidote,EMP,38.08000183,,32.81000137,,,1.539999962,,,,,25.07999992,,,,,,,,,,,,,,,,,
42161,Epidote,EMP,38.29000092,,32.77999878,,,1.139999986,,,,,25.59000015,,,,,,,,,,,,,,,,,
42162,Epidote,EMP,38.59999847,,32.70000076,,,1.100000024,,,,,25.04999924,,,,,,,,,,,,,,,,,
42163,Epidote,EMP,39.25999832,0.02,32.81000137,,,0.790000021,0.02,0.01,,,24.62999916,0.090000004,0.140000001,,,,,,,,,,,,,,,
42164,Epidote,EMP,39.95000076,0.029999999,32.09999847,,,0.709999979,0.219999999,,,,23.29999924,0.079999998,0.109999999,,,,,,,,,,,,,,,
42165,Epidote,EMP,39.38999939,0.219999999,32.70999908,,,0.839999974,0.039999999,0.129999995,,,23.67000008,0.07,0.079999998,,,,,,,,,,,,,,,
42166,Epidote,EMP,40.58000183,0.059999999,33.83000183,,,0.439999998,,,,,23.11000061,0.140000001,0.280000001,,,,,,,,,,,,,,,
42167,Epidote,EMP,40.43000031,0.059999999,32.74000168,,,0.600000024,0.059999999,0.01,,,23.20999908,0.150000006,0.289999992,,,,,,,,,,,,,,,
42168,Epidote,EMP,40.18999863,0.090000004,32.99000168,,,1.25999999,0.140000001,0.059999999,,,22.70000076,0.159999996,0.349999994,,,,,,,,,,,,,,,
42169,Epidote,EMP,39.68999863,0.01,33.5,,,0.289999992,,0.01,,,23.70999908,0.090000004,0.140000001,,,,,,,,,,,,,,,
42170,Epidote,EMP,39.58000183,0.01,33.24000168,,,0.370000005,,0.02,,,23.62000084,0.119999997,0.150000006,,,,,,,,,,,,,,,
54217,Epidote,EMP,39.85,0.22,34.34,,,0.29,,,,,24.46,,,,,,,,,,,,,,,,,
54218,Epidote,EMP,39.86,0.13,33.44,,,0.92,,,,,24,,,,,,,,,,,,,,,,,
54219,Epidote,EMP,39.97,0.31,34.04,,,0.41,,,,,24.23,,,,,,,,,,,,,,,,,
54221,Epidote,EMP,40.08,0.21,33.45,,,1.09,,,,,24.17,,,,,,,,,,,,,,,,,
57478,Epidote,EMP,39.2,0.06,32.7,0.6,,,0.02,0.3,,,24.7,0.05,,,,,,,,,,,,,,,,
59486,Epidote,EMP,43.53,0.63,25.82,,,8.32,0.05,1.79,,,16.45,1.23,0.15,,,,,,,,,,,,,,,
59487,Epidote,EMP,36.73,0.29,21.43,,,5.61,0,2.65,,,12.77,0.59,0.08,,,,,,,,,,,,,,,
59488,Epidote,EMP,34.07,0.66,19.1,,,6.52,0,2.74,,,12.81,0.63,0.06,,,,,,,,,,,,,,,
59489,Epidote,EMP,33.24,0.72,17.89,,,6.81,0,3.1,,,12.37,0.31,0.05,,,,,,,,,,,,,,,
59490,Epidote,EMP,36.05,0.02,19.57,,,6.07,0,2.69,,,10.55,2.23,0.11,,,,,,,,,,,,,,,
59683,Epidote,EMP,33.5,,22.9,,,7.79,,1.21,,,14.65,,,,,,,,,,,,,,,,,
59684,Epidote,EMP,35.12,,26.11,,,,,3.24,,,17.63,,,,,,,,,,,,,,,,,
59685,Epidote,EMP,35.61,,25.76,,,,,5.01,,,15.14,,,,,,,,,,,,,,,,,
42890,Eskolaite,no_info,,,10.5,,89,,,0.180000007,,,,,,,,,,,,,,,,,,,,
42891,Eskolaite,no_info,,,36.40000153,,64.40000153,,,0.100000001,,,,,,,,,,,,,,,,,,,,
42892,Eskolaite,no_info,,,57.09999847,,43.29999924,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42893,Eskolaite,no_info,,,26.20000076,,74.19999695,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42894,Eskolaite,no_info,,,28.79999924,,70.80000305,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42895,Eskolaite,no_info,,,26.20000076,,73.19999695,,,0.300000012,,,,,,,,,,,,,,,,,,,,
42896,Eskolaite,no_info,,,79.19999695,,20.29999924,,,0.209999993,,,,,,,,,,,,,,,,,,,,
42897,Eskolaite,no_info,,,20.60000038,,79.19999695,,,0.300000012,,,,,,,,,,,,,,,,,,,,
42898,Eskolaite,no_info,,,92.59999847,,6.099999905,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42899,Eskolaite,no_info,,,31.29999924,,69.80000305,,,0.25,,,,,,,,,,,,,,,,,,,,
42900,Eskolaite,no_info,,,45,,55.40000153,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42901,Eskolaite,no_info,,,53.79999924,,46.70000076,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42902,Eskolaite,no_info,,,38.90000153,,61.90000153,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42903,Eskolaite,no_info,,,80,,20.79999924,,,0.200000003,,,,,,,,,,,,,,,,,,,,
42904,Eskolaite,no_info,,,38.29999924,,61.09999847,,,0.300000012,,,,,,,,,,,,,,,,,,,,
42905,Eskolaite,no_info,,,73.19999695,,25.39999962,,,0.400000006,,,,,,,,,,,,,,,,,,,,
42906,Eskolaite,no_info,,,17.60000038,,81.09999847,,,0.300000012,,,,,,,,,,,,,,,,,,,,
42907,Eskolaite,no_info,,,93.69999695,,5.900000095,,,0.219999999,,,,,,,,,,,,,,,,,,,,
42908,Eskolaite,no_info,,,3.799999952,,94.80000305,,,0.300000012,,,,,,,,,,,,,,,,,,,,
42909,Eskolaite,no_info,,,2.900000095,,95.40000153,,,0.300000012,,,,,,,,,,,,,,,,,,,,
42910,Eskolaite,no_info,,,9.800000191,,89.90000153,,,0.400000006,,,,,,,,,,,,,,,,,,,,
42911,Eskolaite,no_info,,,4.699999809,,94.59999847,,,0.400000006,,,,,,,,,,,,,,,,,,,,
42912,Eskolaite,no_info,,,19.5,,80.19999695,,,0.400000006,,,,,,,,,,,,,,,,,,,,
42913,Eskolaite,no_info,,,18.89999962,,80.69999695,,,0.349999994,,,,,,,,,,,,,,,,,,,,
42914,Eskolaite,no_info,,,10.69999981,,89.80000305,,,0.300000012,,,,,,,,,,,,,,,,,,,,
42915,Eskolaite,no_info,0.119999997,,81.90000153,,16,,,0.5,,,,,,,,,,,,,,,,,,,,
42916,Eskolaite,no_info,0.140000001,,10.39999962,,90,,,0.400000006,,,,,,,,,,,,,,,,,,,,
42917,Eskolaite,no_info,0.400000006,,8.399999619,,89.80000305,,,0.400000006,,,,,,,,,,,,,,,,,,,,
42918,Eskolaite,no_info,0.469999999,,22.5,,76.80000305,,,0.699999988,,,,,,,,,,,,,,,,,,,,
42919,Eskolaite,no_info,0.5,,8.199999809,,90.5,,,0.400000006,,,,,,,,,,,,,,,,,,,,
42920,Eskolaite,no_info,0.400000006,,7.800000191,,90.90000153,,,0.800000012,,,,,,,,,,,,,,,,,,,,
42921,Eskolaite,no_info,0.5,,10.25,,89.19999695,,,0.600000024,,,,,,,,,,,,,,,,,,,,
42922,Eskolaite,no_info,0.699999988,,9.100000381,,88.90000153,,,1.200000048,,,,,,,,,,,,,,,,,,,,
42923,Eskolaite,no_info,0.5,,6.599999905,,92.09999847,,,0.699999988,,,,,,,,,,,,,,,,,,,,
42924,Eskolaite,no_info,0.5,,6.599999905,,92.19999695,,,0.600000024,,,,,,,,,,,,,,,,,,,,
42925,Eskolaite,no_info,0.600000024,,6.300000191,,93.19999695,,,0.800000012,,,,,,,,,,,,,,,,,,,,
33642,Ferrobustamite,no_info,45.40000153,1.399999976,1.200000048,,0.400000006,31.60000038,,2.799999952,,,16.79999924,,,,,,,,,,,,,,,,,
33643,Ferropericlase,"EMP,SIMS",0.180000007,0.001,1.159999967,,0.370000005,9.899999619,0.119999997,86.04000092,0.519999981,,0.059999999,0.270000011,0.002,,,,,,,,,,,,,,,
33645,Ferropericlase,EMP,0.180000007,,0.379999995,,,17.07999992,,81.91000366,,,0.039999999,,,,,,,,,,,,,,,,,
33646,Ferropericlase,EMP,0.649999976,,0.209999993,,,28.76000023,,69.26000214,,,0.159999996,,,,,,,,,,,,,,,,,
33647,Ferropericlase,EMP,0.159999996,0.029999999,1.629999995,,0.100000001,9.380000114,0.079999998,88.90000153,,,0.02,0.100000001,,,,,,,,,,,,,,,,
33648,Ferropericlase,EMP,0.129999995,0.02,1.5,,0.389999986,11.89999962,0.100000001,85.98000336,,,0.079999998,0.209999993,0.02,,,,,,,,,,,,,,,
43340,Ferropericlase,EMP,0.5,0.059999999,1.269999981,,1.669999957,49.56000137,0.620000005,43.52000046,1.289999962,,0.109999999,3.299999952,0.050000001,,,,,,,,,,,,,,,
43341,Ferropericlase,EMP,0.560000002,0.079999998,0.409999996,,1.99000001,38.86000061,0.589999974,57.16999817,0.430000007,,0.059999999,2.160000086,0.050000001,,,,,,,,,,,,,,,
43342,Ferropericlase,EMP,0.389999986,0.02,0.589999974,,1.679999948,38.63000107,0.469999999,58.08000183,0.879999995,,0.059999999,1.879999995,0.02,,,,,,,,,,,,,,,
43343,Ferropericlase,EMP,0.589999974,0.029999999,0.349999994,,0.949999988,38.65000153,0.579999983,54.29000092,0.209999993,,0.039999999,1.830000043,0.029999999,,,,,,,,,,,,,,,
43375,Ferropericlase,EMP,0.400000006,,0.239999995,,,80.55999756,,20.20999908,,,0.07,0.74000001,,,,,,,,,,,,,,,,
43376,Ferropericlase,EMP,0.129999995,,0.230000004,,,68.34999847,,31.97999954,,,0.039999999,0.829999983,,,,,,,,,,,,,,,,
43377,Ferropericlase,EMP,0.150000006,,0.189999998,,,67.51999664,,31.92000008,,,0.079999998,0.74000001,,,,,,,,,,,,,,,,
43378,Ferropericlase,EMP,0.769999981,,0.25,,,61.72000122,,35.29000092,,,0.07,1.669999957,,,,,,,,,,,,,,,,
44575,Ferropericlase,no_info,0.487179011,,0.295260012,,,46.0094986,,53.20809937,,,0,,,,,,,,,,,,,,,,,
44576,Ferropericlase,no_info,0,,0,,,71.17549896,,28.82449913,,,0,,,,,,,,,,,,,,,,,
44577,Ferropericlase,no_info,0.400934011,,0.217140004,,,71.70909882,,27.67280006,,,0,,,,,,,,,,,,,,,,,
44578,Ferropericlase,no_info,0.626028001,,0.354117006,,,37.42900085,,61.59090042,,,0,,,,,,,,,,,,,,,,,
44579,Ferropericlase,no_info,0.113412999,,0.612369001,,,39.45159912,,59.75519943,,,0.0673614,,,,,,,,,,,,,,,,,
44846,Ferropericlase,EMP,0.389999986,0.029999999,0.319999993,,0.839999974,27.79000092,,68.98999786,0.970000029,,0.109999999,1.059999943,,,,,,,,,,,,,,,,
44959,Ferropericlase,no_info,0.25999999,0.02,0.469999999,,0.469999999,21.38999939,,76.66999817,,,0.059999999,0.270000011,0.01,,,,,,,,,,,,,,,
44960,Ferropericlase,no_info,0.439999998,0.02,0.300000012,,0.400000006,24.51000023,,73.44000244,,,0.090000004,0.449999988,0.02,,,,,,,,,,,,,,,
44961,Ferropericlase,no_info,0.589999974,0,0.050000001,,0.449999988,22.45999908,,73.01999664,,,0,0.439999998,0,,,,,,,,,,,,,,,
44962,Ferropericlase,no_info,0.709999979,0.02,0.230000004,,0.330000013,24.12999916,,74.98000336,,,0.059999999,0.610000014,0.01,,,,,,,,,,,,,,,
44963,Ferropericlase,no_info,0.639999986,0.01,0.300000012,,0.460000008,22.18000031,,76.66000366,,,0.280000001,0.589999974,0.02,,,,,,,,,,,,,,,
45000,Ferropericlase,no_info,0.319999993,,0.200000003,,0.319999993,22.26000023,,73.93000031,0.680000007,,,0.5,,,,,,,,,,,,,,,,
45001,Ferropericlase,no_info,0.219999999,,0.150000006,,0.360000014,21.69000053,,75.58999634,0.800000012,,,0.280000001,,,,,,,,,,,,,,,,
45002,Ferropericlase,no_info,1.00999999,,0.970000029,,0.980000019,20.46999931,,72.55999756,0.800000012,,,0.280000001,,,,,,,,,,,,,,,,
45293,Ferropericlase,EMP,0.119419001,0,0,0,0,45.40850067,0,54.4720993,0,,0,0,,,,,,,,,,,,,,,,
45294,Ferropericlase,EMP,0.114575997,0,0.388864994,5.179810047,0,47.12630081,0,47.19039917,0,,0,0,,,,,,,,,,,,,,,,
45295,Ferropericlase,EMP,0.457172006,0,0,7.483210087,0,45.06240082,0,46.99720001,0,,0,0,,,,,,,,,,,,,,,,
45296,Ferropericlase,EMP,0.119384997,0,0.303887993,0,0,45.68090057,0,53.89580154,0,,0,0,,,,,,,,,,,,,,,,
45297,Ferropericlase,EMP,0.230387002,0,0.781919003,10.00209999,0,41,0,47.98550034,0,,0,0,,,,,,,,,,,,,,,,
45298,Ferropericlase,EMP,0.395756006,0,0.895448029,0.809903979,0.66740799,23.5632,0.155746996,71.58899689,0.983955026,,0.123121001,0.816470981,,,,,,,,,,,,,,,,
45299,Ferropericlase,EMP,0.133112997,0,0.564722002,0.509446025,0.505087972,22.46179962,0.157157004,73.93360138,0.992862999,,0.124236003,0.617896974,,,,,,,,,,,,,,,,
49243,Ferropericlase,EMP,0.18,0.001,1.16,,0.37,9.9,0.12,86.04,0.52,,0.06,0.27,0.002,,,,,,,,,,,,,,,
51076,Ferropericlase,EMP,0.25,0.06,0.19,,0.67,73.36,0.35,19.08,1.48,,0.19,1.37,,0,,,,,,,,,,,,,,
56135,Ferropericlase,EMP,0.46,4.52,0.78,,,91.04,,0.7,,,0.05,0.01,0.03,,,,,,,,,,,,,,,
56136,Ferropericlase,EMP,0.42,2.95,0.57,,,93.9,,0.68,,,0.05,0.01,0.01,,,,,,,,,,,,,,,
56137,Ferropericlase,EMP,0.36,2.57,0.5,,,93.64,,0.62,,,0.04,0.01,0.02,,,,,,,,,,,,,,,
60000,Ferropericlase,EMP,,,,,,,,,,,,,,,0.389,3.229,,4.863,2.962,2.296,45.665,0.04,,,,,,39.392
60001,Ferropericlase,EMP,,,,,,,,,,,,,,,0.101,0.975,,2.214,1.439,1.16,52.502,0.026,0.011,,,,,39.185
60002,Ferropericlase,EMP,,,,,,,,,,,,,,,0.115,0.655,,4.654,1.878,1.499,49.571,0.066,0.034,,,,,38.633
60003,Ferropericlase,EMP,,,,,,,,,,,,,,,0.051,0.537,,4.424,1.366,1.093,53.433,0.104,0.028,,,,,38.461
60004,Ferropericlase,EMP,,,,,,,,,,,,,,,0.035,0.515,,4.611,1.102,0.949,53.503,0.095,,,,,,38.983
60005,Ferropericlase,EMP,,,,,,,,,,,,,,,0.045,0.292,,7.354,0.921,0.647,52.469,0.165,0.05,,,,,37.942
60006,Ferropericlase,EMP,,,,,,,,,,,,,,,0.026,0.214,,10.738,0.855,0.502,49.311,0.24,0.118,,,,,27.002
60007,Ferropericlase,EMP,,,,,,,,,,,,,,,0.108,0.985,,10.942,2.032,1.543,47.083,0.142,0.05,,,,,37.347
60008,Ferropericlase,EMP,,,,,,,,,,,,,,,0.276,2.257,,11.938,2.622,2.394,43.015,0.158,,,,,,36.957
60009,Ferropericlase,EMP,,,,,,,,,,,,,,,0.139,1.443,,9.013,1.874,1.748,47.309,0.174,0.045,,,,,37.266
60010,Ferropericlase,EMP,,,,,,,,,,,,,,,0.047,1.014,,9.371,1.467,1.252,48.807,0.189,,,,,,37.367
60011,Ferropericlase,EMP,,,,,,,,,,,,,,,0.037,0.601,,12.233,0.977,0.876,47.62,0.204,0.079,,,,,36.472
64459,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,1.92,,,59.9,,,,,,,38.52
64460,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,1.96,,,60.29,,,,,,,40.65
64461,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,5.09,,,58.37,,,,,,,40.91
64462,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,3.29,,,59.57,,,,,,,40.73
64463,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,6.22,,,55.7,,,,,,,39.16
64464,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,4.78,,,58.15,,,,,,,39.79
64465,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,5.85,,,57.87,,,,,,,39.67
64466,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,6.45,,,57.22,,,,,,,39.41
64467,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,4.53,,,59.03,,,,,,,40.17
64468,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,4.01,,,58.56,,,,,,,36.4
64469,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,8.69,,,55.24,,,,,,,39.07
64470,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,8.91,,,55.16,,,,,,,39.43
64471,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,5.25,,,57.21,,,,,,,42.28
64472,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,14.92,,,49.39,,,,,,,37.82
64473,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,8.8,,,55.3,,,,,,,38.84
64474,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,15.77,,,49.37,,,,,,,37.54
64475,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,11.24,,,53.31,,,,,,,38.81
64476,Ferropericlase,EMP,,,,,,,,,,,,,,,,,,10.46,,,53.09,,,,,,,39.32
64716,Ferropericlase,EMP,0.01,0.01,0.77,,0.3,5.86,0.05,92.58,,,0.02,,,,,,,,,,,,,,,,,
64717,Ferropericlase,EMP,0.05,0.03,0.92,,0.22,6.29,0.05,92.36,,,0.02,,,,,,,,,,,,,,,,,
64718,Ferropericlase,EMP,0.04,0.02,1.37,,0.52,9.05,0.07,88.76,,,0.02,,,,,,,,,,,,,,,,,
64719,Ferropericlase,EMP,0.05,0.02,1.37,,0.65,7.53,0.08,90.46,,,0.02,,,,,,,,,,,,,,,,,
64720,Ferropericlase,EMP,0.11,0.02,1.34,,0.39,11.28,0.09,86.71,,,0.03,,,,,,,,,,,,,,,,,
64721,Ferropericlase,EMP,0.09,0.03,1.41,,0.3,10.84,0.08,87.18,,,0.03,,,,,,,,,,,,,,,,,
64722,Ferropericlase,EMP,0.11,0.02,1.45,,0.36,8.4,0.08,89.45,,,0.03,,,,,,,,,,,,,,,,,
64723,Ferropericlase,EMP,0.14,0.02,1.36,,0.27,9.23,0.08,88.78,,,0.04,,,,,,,,,,,,,,,,,
64724,Ferropericlase,EMP,0.1,0.02,1.47,,0.3,9.26,0.07,89.11,,,0.03,,,,,,,,,,,,,,,,,
65971,Ferropericlase,EMP,,,3.79,,,6.1,,89.55,,,,,,,,,,,,,,,,,,,,
65972,Ferropericlase,EMP,,,4.01,,,0.75,,94.02,,,,,,,,,,,,,,,,,,,,
65973,Ferropericlase,EMP,,,4.09,,,0.07,,96.21,,,,,,,,,,,,,,,,,,,,
65974,Ferropericlase,EMP,,,2.72,,,0.04,,96.62,,,,,,,,,,,,,,,,,,,,
65975,Ferropericlase,EMP,,,4.16,,,0.37,,94.8,,,,,,,,,,,,,,,,,,,,
65976,Ferropericlase,EMP,,,4.38,,,0.07,,94.55,,,,,,,,,,,,,,,,,,,,
35176,Garnet,EMP,39.56000137,0.699999988,21.84000015,,0.039999999,15.53999996,0.389999986,10.60999966,,,9.600000381,0.170000002,0.050000001,,,,,,,,,,,,,,,
35177,Garnet,EMP,40.79000092,1.460000038,21.13999939,,,16.53000069,0.400000006,11.43000031,0.029999999,,7.960000038,0.379999995,0.01,0.610000014,,,,,,,,,,,,,,
35178,Garnet,EMP,41.43000031,1.25999999,20.40999985,,0.01,15.31000042,0.319999993,11.51000023,,,8.390000343,0.439999998,0.07,,,,,,,,,,,,,,,
35179,Garnet,EDS,42.04000092,0.709999979,22.20999908,,0.5,8.779999733,,20.47999954,,,4.760000229,0.529999971,,,,,,,,,,,,,,,,
35180,Garnet,EDS,42.88000107,0.409999996,22.70999908,,0.529999971,7.139999866,,22.07999992,,,4.260000229,,,,,,,,,,,,,,,,,
35181,Garnet,EDS,42.31999969,0.709999979,22.45999908,,0.360000014,8.449999809,,21.07999992,,,4.630000114,,,,,,,,,,,,,,,,,
35182,Garnet,EDS,42.13000107,1.00999999,22.40999985,,0.479999989,7.960000038,,21,,,4.96999979,0.039999999,,,,,,,,,,,,,,,,
35183,Garnet,EMP,41.70000076,0.150000006,23.20000076,,1.5,5.650000095,0.059999999,23.10000038,,,3.99000001,0.039999999,,,,,,,,,,,,,,,,
35184,Garnet,EMP,42.70000076,0.680000007,23.29999924,,1.149999976,8.180000305,0.219999999,21.39999962,,,3.819999933,,,,,,,,,,,,,,,,,
35185,Garnet,EMP,42.20000076,0.730000019,23,,0.730000019,19,0.140000001,10.89999962,,,4.550000191,,,,,,,,,,,,,,,,,
35186,Garnet,EMP,42.09999847,0.779999971,23.29999924,,0.930000007,20.89999962,0.170000002,7.96999979,,,4.590000153,0.029999999,,,,,,,,,,,,,,,,
35187,Garnet,EMP,42,0.569999993,22.39999962,,1.129999995,7.429999828,0.140000001,21.29999924,,,4.139999866,0.039999999,,,,,,,,,,,,,,,,
35188,Garnet,EMP,42.20000076,0.5,22.5,,1.299999952,8.270000458,0.200000003,21.79999924,,,3.369999886,0.059999999,,,,,,,,,,,,,,,,
35189,Garnet,EMP,41.59999847,0.730000019,22.20000076,,1.159999967,7.710000038,0.200000003,21.10000038,,,4.860000134,0.059999999,,,,,,,,,,,,,,,,
35190,Garnet,EMP,42.09999847,0.639999986,22.5,,1.029999971,6.929999828,0.159999996,22,,,4.070000172,0.07,,,,,,,,,,,,,,,,
35191,Garnet,EMP,42.70000076,0.579999983,23.60000038,,0.810000002,7.039999962,0.189999998,22.29999924,,,3.930000067,0.029999999,,,,,,,,,,,,,,,,
35192,Garnet,EMP,42.70000076,0.540000021,23.89999962,,0.860000014,6.869999886,0.159999996,23.10000038,,,3.730000019,0.050000001,,,,,,,,,,,,,,,,
35193,Garnet,EMP,41.5,0.629999995,22.39999962,,1.210000038,6.809999943,0.189999998,21.60000038,,,4.260000229,0.029999999,,,,,,,,,,,,,,,,
35194,Garnet,EMP,40.08000183,2.119999886,22.12999916,,,6.679999828,,21.87000084,,,3.059999943,0.150000006,,,,,,,,,,,,,,,,
35195,Garnet,EMP,42.65999985,0.319999993,24.5,,,3.730000019,,23.19000053,,,5.159999847,,,,,,,,,,,,,,,,,
35196,Garnet,EMP,42.84999847,0.330000013,24.19000053,,,5.340000153,,21.94000053,,,5.159999847,,,,,,,,,,,,,,,,,
35197,Garnet,EMP,40,0.970000029,22.77000046,,,11.07999992,,17.54000092,,,6.059999943,,,,,,,,,,,,,,,,,
35198,Garnet,EMP,42.52999878,0.159999996,24.38999939,,,5.880000114,,21.18000031,,,6.400000095,,,,,,,,,,,,,,,,,
35200,Garnet,EMP,41.06999969,0.699999988,23.63999939,,,8.170000076,,21.63999939,,,3.339999914,,,,,,,,,,,,,,,,,
35201,Garnet,EMP,42.25999832,0.230000004,23.48999977,,,4.889999866,,20.97999954,,,7.659999847,,,,,,,,,,,,,,,,,
35202,Garnet,EMP,41.84000015,0.189999998,24.11000061,,,5.050000191,,22.28000069,,,4.75,,,,,,,,,,,,,,,,,
